codigo_escola;ano;anos_escolares;ideb;indicador_rendimento;nota_saeb_matematica;nota_saeb_lingua_portuguesa;nota_saeb_media_padronizada
35924246;2021;anos_finais;;0.98785;;;
35924246;2023;anos_finais;4.6;0.991652;241.52;235.92;4.624
35924246;2015;anos_iniciais;6.5;0.99778003;240.22;218.68;6.524404
35924246;2017;anos_iniciais;6.7;0.997168;240.91;230.8;6.7581258
35924246;2019;anos_iniciais;6;0.99614102;225.08;206.74;6.0185728
35924246;2021;anos_iniciais;5.9;0.991896;220.35;208.55;5.961024
35924246;2023;anos_iniciais;6.1;0.981873;223.41;218.27;6.196148
35924258;2015;anos_finais;4.7;0.90596098;257.35;256.81;5.2360001
35924258;2017;anos_finais;;0.94766802;;;
35924258;2019;anos_finais;5.4;0.95129299;267.97;272.82;5.6798329
35924258;2021;anos_finais;4.9;0.954814;249.89;260.98;5.181167
35924258;2023;anos_finais;4.4;0.959017;231.18;245.74;4.615333
35924258;2015;anos_iniciais;6.1;0.96005201;231.17;219.29;6.3627849
35924258;2017;anos_iniciais;6.3;0.979527;232.16;223;6.4493232
35924258;2019;anos_iniciais;5.8;0.993945;223.55;195.97;5.793365
35924258;2021;anos_iniciais;5.6;0.968187;213.97;207.17;5.814177
35924258;2023;anos_iniciais;5.3;1;204.39;191.65;5.349171
35924258;2017;todos (1-4);3.7;0.88388097;255.22;259.85;4.1640348
35924258;2019;todos (1-4);;0.85782301;;;
35924258;2021;todos (1-4);;0.925644;;;
35924258;2023;todos (1-4);;;;;
35924271;2017;todos (1-4);;0.75071698;;;
35924271;2019;todos (1-4);3.2;0.82856798;240.19;251.27;3.8246369
35924271;2021;todos (1-4);;0.811526;;;
35924271;2023;todos (1-4);3.6;0.864325;250.06;267.7;4.209078
35924283;2015;anos_finais;5;0.974204;254.19;251.35;5.0923328
35924283;2017;anos_finais;5.2;0.94869202;265.82;263.2;5.4836669
35924283;2019;anos_finais;5.1;0.988814;256.92;253.02;5.165833
35924283;2021;anos_finais;5.2;0.990132;261.02;254.87;5.264833
35924283;2023;anos_finais;5.2;0.969614;259.52;260.54;5.334333
35924283;2017;todos (1-4);;0.83094102;;;
35924283;2019;todos (1-4);;0.95232302;;;
35924283;2021;todos (1-4);4.5;0.985832;269.72;270.89;4.532956
35924283;2023;todos (1-4);4.2;0.937978;263.51;273.81;4.489449
35924295;2015;anos_finais;4.9;0.94915998;254.76;256.26;5.1836672
35924295;2017;anos_finais;5.2;0.95046002;261.73;266.05;5.4631672
35924295;2019;anos_finais;5.1;0.98455101;255.55;255.21;5.1793332
35924295;2021;anos_finais;5.2;0.994716;256.08;257.01;5.218167
35924295;2023;anos_finais;5;1;251.66;249.99;5.0275
35924295;2017;todos (1-4);;0.84700602;;;
35924295;2019;todos (1-4);4;0.90824997;257.92;270.32;4.358983
35924295;2021;todos (1-4);4.2;0.956524;265.39;262.82;4.351333
35924295;2023;todos (1-4);4.1;0.89499;269.14;275.68;4.596517
35924301;2015;anos_finais;5.2;0.956545;260.4;262.83;5.387167
35924301;2017;anos_finais;;0.97596002;;;
35924301;2019;anos_finais;5.4;0.99824101;261.97;263.35;5.4221668
35924301;2021;anos_finais;;0.997988;;;
35924301;2023;anos_finais;5;0.996207;249.82;249;4.980333
35924313;2015;anos_finais;5.1;0.96706498;254.93;259.22;5.2358332
35924313;2017;anos_finais;;0.97641402;;;
35924313;2019;anos_finais;4.9;0.89052099;265.01;263.54;5.4761672
35924313;2021;anos_finais;5.1;0.967394;251.84;262.82;5.244333
35924313;2023;anos_finais;4.9;0.979084;250.72;251.86;5.043
35924313;2017;todos (1-4);4.3;0.97842997;265.95;266.45;4.4135389
35924313;2019;todos (1-4);4.1;0.88171297;273.27;273.67;4.624722
35924313;2021;todos (1-4);4;0.903935;265.3;268.39;4.433452
35924313;2023;todos (1-4);4;0.913287;257.32;269.62;4.339787
35924325;2015;anos_finais;5.1;0.980187;261.58;248.94;5.175333
35924325;2017;anos_finais;5.5;0.99075001;266.61;267.29;5.5653329
35924325;2019;anos_finais;5.8;1;279.77;266.67;5.774333
35924325;2021;anos_finais;5.8;1;273.78;271.55;5.7555
35924325;2023;anos_finais;5;0.995181;254.08;244.38;4.974333
35924325;2017;todos (1-4);;0.93351698;;;
35924325;2019;todos (1-4);3.9;0.95010698;255.16;259.01;4.1507668
35924325;2021;todos (1-4);4.4;1;262.99;266.66;4.37511
35924325;2023;todos (1-4);4.3;0.97227;267.3;267.55;4.448967
35924337;2015;anos_finais;3.7;0.88158798;236.33;215.15;4.1913328
35924337;2017;anos_finais;;0.87928599;;;
35924337;2019;anos_finais;4.7;0.98792499;244.97;242.39;4.7896671
35924337;2021;anos_finais;4.6;0.991977;245.81;233.16;4.6495
35924337;2023;anos_finais;4.3;0.946031;236.09;238.45;4.575667
35924337;2017;todos (1-4);;0.866157;;;
35924337;2019;todos (1-4);4.2;0.98700398;261.98;260.86;4.2743888
35924337;2021;todos (1-4);;0.975639;;;
35924337;2023;todos (1-4);3.6;0.851742;261.65;254.22;4.170062
35924349;2015;anos_iniciais;6.5;0.98486501;240.16;222.47;6.5921679
35924349;2017;anos_iniciais;6.6;0.98065102;241.47;229.58;6.7464409
35924349;2019;anos_iniciais;6.5;0.99364197;241.44;218.63;6.5471501
35924349;2021;anos_iniciais;6.2;0.998794;227.86;213.26;6.189981
35924349;2023;anos_iniciais;6.1;0.989968;226.34;212.22;6.142064
35924362;2015;anos_finais;4.5;1;233.91;238.97;4.5479999
35924362;2017;anos_finais;;0.96671498;;;
35924362;2019;anos_finais;4.7;0.93282598;254.14;250.75;5.0816669
35924362;2021;anos_finais;4.8;1;248.04;240.24;4.804667
35924362;2023;anos_finais;5.1;1;252.88;254.06;5.115667
35924362;2017;todos (1-4);3.4;0.919505;240.63;241.39;3.6829219
35924362;2019;todos (1-4);4.1;0.98840398;254.96;258.17;4.1352329
35924362;2021;todos (1-4);3.3;1;222.79;232.58;3.300324
35924362;2023;todos (1-4);4.4;1;264.56;265.17;4.374855
35924374;2015;anos_finais;4.5;0.93221498;250.36;241.75;4.8685002
35924374;2017;anos_finais;;0.792822;;;
35924374;2019;anos_finais;;0.87204802;;;
35924374;2021;anos_finais;;0.986397;;;
35924374;2023;anos_finais;4.4;0.990963;228.65;235.68;4.4055
35924374;2015;anos_iniciais;6.1;0.96976298;233.54;213.08;6.295105
35924374;2017;anos_iniciais;6.2;0.96768898;236.58;215.35;6.3945842
35924374;2019;anos_iniciais;6;0.986377;223.5;210.89;6.0640559
35924374;2021;anos_iniciais;5.6;0.973976;217.04;200.84;5.757674
35924374;2023;anos_iniciais;5.5;0.994753;213.41;193.92;5.562581
35924374;2017;todos (1-4);;0.71453702;;;
35924374;2019;todos (1-4);;0.613837;;;
35924374;2021;todos (1-4);;0.985597;;;
35924374;2023;todos (1-4);;0.788511;;;
35924386;2015;anos_iniciais;6.3;0.98872101;231.77;220.72;6.4002352
35924386;2017;anos_iniciais;6.3;0.97776002;231.5;225.77;6.487083
35924386;2019;anos_iniciais;6.4;0.99818701;236.75;217.52;6.4374642
35924386;2021;anos_iniciais;6;0.978768;226.73;208.95;6.090052
35924386;2023;anos_iniciais;6.3;1;232.68;214.01;6.295602
35924398;2015;anos_iniciais;6.6;0.95473701;254.69;222.3;6.8663669
35924398;2017;anos_iniciais;6.6;0.986449;238.86;229.49;6.6951861
35924398;2019;anos_iniciais;6.6;1;239.53;223.08;6.591609
35924398;2021;anos_iniciais;5.9;0.934958;233.24;217.15;6.36338
35924398;2023;anos_iniciais;6;0.99778;213.84;216.85;5.987696
35924398;2017;todos (1-4);3.4;0.90260899;230.83;252.67;3.714143
35924398;2019;todos (1-4);3.7;0.96854597;242.27;250.38;3.8405361
35924398;2021;todos (1-4);3.8;0.945209;250.78;256.05;4.044789
35924398;2023;todos (1-4);;0.851131;;;
35924404;2015;anos_iniciais;6.1;0.984043;231.42;209.13;6.1828289
35924404;2017;anos_iniciais;6.8;0.99874502;240.52;236.19;6.848865
35924404;2019;anos_iniciais;6.7;0.99345303;242.42;228.13;6.7383981
35924404;2021;anos_iniciais;5.9;0.991725;217;213.77;5.992001
35924404;2023;anos_iniciais;6.2;0.991852;227.59;214.86;6.213919
35924416;2015;anos_finais;4;0.95747298;228.8;223.18;4.199667
35924416;2017;anos_finais;3.7;0.95231003;212.28;217.92;3.8369999
35924416;2019;anos_finais;4.2;0.97644502;224.38;231.25;4.2605
35924416;2021;anos_finais;4.3;1;230.61;229.45;4.334333
35924416;2023;anos_finais;;0.941702;;;
35924416;2017;todos (1-4);;0.90539402;;;
35924416;2019;todos (1-4);;0.90105301;;;
35924416;2021;todos (1-4);;1;;;
35924416;2023;todos (1-4);;0.90575;;;
35924428;2015;anos_finais;3.9;0.786928;245.22;249.38;4.9099998
35924428;2017;anos_finais;;0.79242599;;;
35924428;2019;anos_finais;;0.87576401;;;
35924428;2021;anos_finais;5.1;0.92052;262.31;270.98;5.554833
35924428;2023;anos_finais;4.8;0.939578;253.34;255.11;5.140833
35924428;2017;todos (1-4);;0.67753899;;;
35924428;2019;todos (1-4);;0.69324201;;;
35924428;2021;todos (1-4);;0.750254;;;
35924428;2023;todos (1-4);;0.843442;;;
35924436;2015;anos_finais;4.2;0.81273502;258.14;254.36;5.208333
35924436;2017;anos_finais;5;0.91557997;260.98;265.54;5.4419999
35924436;2019;anos_finais;4.4;0.81588697;262.55;259.47;5.367167
35924436;2021;anos_finais;5.4;0.989462;262.97;267.42;5.5065
35924436;2023;anos_finais;4.9;0.986476;244.76;250.82;4.926333
35924436;2017;todos (1-4);4;0.87280899;268.04;278.32;4.6208782
35924436;2019;todos (1-4);3.9;0.88562399;263.04;268.13;4.3978181
35924436;2021;todos (1-4);5;0.968081;283.5;303.19;5.210028
35924436;2023;todos (1-4);4.5;0.952779;268.68;286.62;4.753828
35924441;2015;anos_finais;;;;;
35924441;2017;anos_finais;5.1;1;254.55;252.91;5.1244998
35924441;2019;anos_finais;4.7;1;243.66;236.5;4.6694999
35924441;2021;anos_finais;5;1;246.85;252.57;4.990333
35924441;2023;anos_finais;;;;;
35924441;2017;todos (1-4);4.9;1;277.11;285.95;4.8623381
35924441;2019;todos (1-4);;;;;
35924441;2021;todos (1-4);4.7;1;279.7;271.35;4.680011
35924441;2023;todos (1-4);;;;;
35924465;2015;anos_finais;4.6;0.93180603;251.51;246.49;4.9666672
35924465;2017;anos_finais;;0.89035702;;;
35924465;2019;anos_finais;4.6;0.99697298;238.75;235.8;4.5760002
35924465;2021;anos_finais;;0.984255;;;
35924465;2023;anos_finais;5.2;0.997227;254.43;259.74;5.236167
35924465;2017;todos (1-4);;0.79915202;;;
35924465;2019;todos (1-4);3.9;0.97734898;251.05;250.69;3.9683421
35924465;2021;todos (1-4);;0.829639;;;
35924465;2023;todos (1-4);4.8;0.93484;282.82;297.64;5.117394
35924489;2015;anos_finais;5.1;0.99285001;255.86;251.16;5.1170001
35924489;2017;anos_finais;4.4;0.95773101;240.13;234.75;4.5815001
35924489;2019;anos_finais;5;0.98538601;249.66;252.72;5.04
35924489;2021;anos_finais;4.3;1;228.89;228.07;4.282667
35924489;2023;anos_finais;4.6;1;236.63;237.52;4.569167
35924489;2017;todos (1-4);;0.94201797;;;
35924489;2019;todos (1-4);4.4;0.97223002;274.79;267.29;4.550272
35924489;2021;todos (1-4);4;1;247.02;254.89;3.974615
35924489;2023;todos (1-4);4.1;1;256.07;252;4.058458
35924490;2015;anos_finais;3.6;0.84916699;230.35;226.94;4.288167
35924490;2017;anos_finais;;0.90267098;;;
35924490;2019;anos_finais;;;;;
35924490;2021;anos_finais;;;;;
35924490;2023;anos_finais;;;;;
35924490;2017;todos (1-4);;0.81619602;;;
35924490;2019;todos (1-4);;0.80281001;;;
35924490;2021;todos (1-4);;0.937145;;;
35924490;2023;todos (1-4);3.9;0.983406;239.54;261.1;3.962523
35924507;2015;anos_iniciais;;;;;
35924507;2017;anos_iniciais;;;;;
35924507;2019;anos_iniciais;;;;;
35924507;2021;anos_iniciais;;;;;
35924507;2023;anos_iniciais;;;;;
35924519;2015;anos_finais;;;;;
35924519;2017;anos_finais;5.8;1;276.85;269.13;5.7663331
35924519;2019;anos_finais;5;1;250.58;249.61;5.0033331
35924519;2021;anos_finais;;;;;
35924519;2023;anos_finais;4.7;1;241.04;241.6;4.710667
35924519;2017;todos (1-4);;0.88957399;;;
35924519;2019;todos (1-4);;;;;
35924519;2021;todos (1-4);;;;;
35924519;2023;todos (1-4);;;;;
35924520;2015;anos_iniciais;5.6;1;207.48;200.4;5.5672312
35924520;2017;anos_iniciais;6.7;1;240.27;229.19;6.7166309
35924520;2019;anos_iniciais;6.6;1;245.83;216.33;6.5889201
35924520;2021;anos_iniciais;6.3;0.975828;234.88;218.72;6.423223
35924520;2023;anos_iniciais;6.2;0.995368;232.33;210.46;6.224377
35924532;2015;anos_finais;4.5;0.93909597;244.05;241.4;4.7575002
35924532;2017;anos_finais;4.3;0.96495301;233.88;233.63;4.4586668
35924532;2019;anos_finais;5.2;0.98970699;257.82;256.79;5.2436671
35924532;2021;anos_finais;5;0.997241;248.32;251.04;4.989333
35924532;2023;anos_finais;4.5;0.984604;229.73;244.95;4.578
35924532;2017;todos (1-4);;0.90815401;;;
35924532;2019;todos (1-4);4.4;0.958332;267.2;274.32;4.5492001
35924532;2021;todos (1-4);;0.989633;;;
35924532;2023;todos (1-4);3.7;0.920091;250.28;257.49;4.059323
35924544;2015;anos_finais;5.1;0.96210301;253.76;261.46;5.2536669
35924544;2017;anos_finais;5.9;1;269.1;283.38;5.8746672
35924544;2019;anos_finais;5.9;0.97750503;276.17;286.95;6.0521669
35924544;2021;anos_finais;5.6;0.993371;267.12;270.14;5.621
35924544;2023;anos_finais;5.4;0.995695;261.93;264.67;5.443333
35924544;2017;todos (1-4);;0.86219901;;;
35924544;2019;todos (1-4);4.9;0.94048798;291.67;294.14;5.1892958
35924544;2021;todos (1-4);4.6;0.965282;274.56;282.22;4.770544
35924544;2023;todos (1-4);4.5;0.952018;272.81;280.22;4.716026
35924556;2015;anos_iniciais;6;0.97835898;224.46;213.35;6.1267309
35924556;2017;anos_iniciais;6.3;0.98645198;235.33;213.97;6.3454471
35924556;2019;anos_iniciais;6.6;0.98781902;242.1;225.27;6.6801
35924556;2021;anos_iniciais;;0.996964;;;
35924556;2023;anos_iniciais;6.5;0.979187;236.97;230.12;6.670381
35924568;2015;anos_iniciais;5.9;0.97331399;226.28;209.9;6.0987368
35924568;2017;anos_iniciais;6.4;0.97610199;240.38;222.6;6.5987301
35924568;2019;anos_iniciais;6.3;0.96274698;240.33;218.53;6.5239582
35924568;2021;anos_iniciais;6.3;1;233.49;212.68;6.286878
35924568;2023;anos_iniciais;6.1;0.998592;226.08;208.6;6.071284
35924573;2015;anos_finais;5;0.96235299;255.72;258.76;5.241333
35924573;2017;anos_finais;4.7;0.90493703;254.16;258.11;5.204833
35924573;2019;anos_finais;5.5;0.96015698;268.75;276.94;5.7614999
35924573;2021;anos_finais;5.5;0.997481;265.27;265.78;5.5175
35924573;2023;anos_finais;5.3;0.96514;261.46;267.4;5.481
35924573;2017;todos (1-4);;0.83114499;;;
35924573;2019;todos (1-4);;0.93142402;;;
35924573;2021;todos (1-4);;0.996982;;;
35924573;2023;todos (1-4);4.1;0.946996;261.34;267.33;4.361966
35924581;2015;anos_finais;4.9;0.95464301;261.27;243.77;5.0840001
35924581;2017;anos_finais;;0.97801298;;;
35924581;2019;anos_finais;4.3;0.98124599;232.41;230.96;4.389667
35924581;2021;anos_finais;5;0.994217;248.15;253.66;5.030167
35924581;2023;anos_finais;5.4;0.986681;267.47;258.38;5.430833
35924581;2015;anos_iniciais;;;;;
35924581;2017;anos_iniciais;;;;;
35924581;2019;anos_iniciais;;;;;
35924581;2021;anos_iniciais;;;;;
35924581;2023;anos_iniciais;;;;;
35924581;2017;todos (1-4);;0.96640998;;;
35924581;2019;todos (1-4);3.7;0.86524498;255.42;269.17;4.3065052
35924581;2021;todos (1-4);4;0.947019;255.38;262.97;4.212989
35924581;2023;todos (1-4);4;0.970713;245.33;263.62;4.081567
35924593;2015;anos_finais;5.1;0.99673897;255.28;253.52;5.146667
35924593;2017;anos_finais;5.6;0.99671799;272.76;264.86;5.6273332
35924593;2019;anos_finais;5.6;0.99849302;265.13;271.8;5.6156669
35924593;2021;anos_finais;5.7;0.998241;268.22;272.02;5.670667
35924593;2023;anos_finais;5.1;0.994716;254.72;254.95;5.161167
35924593;2021;todos (1-4);4.6;1;266.81;276.18;4.571277
35924593;2023;todos (1-4);3.5;0.875;254.75;246.08;3.951296
35924611;2015;anos_finais;4.5;0.980856;238.82;235.47;4.5714998
35924611;2017;anos_finais;4.8;0.974172;248.05;246.55;4.9103332
35924611;2019;anos_finais;4.7;0.96952099;245.28;247.69;4.8831668
35924611;2021;anos_finais;5.5;1;265.41;265.46;5.5145
35924611;2023;anos_finais;5.2;0.991917;258.88;257.06;5.265667
35924611;2017;todos (1-4);;0.92141098;;;
35924611;2019;todos (1-4);;0.94549;;;
35924611;2021;todos (1-4);;0.97762;;;
35924611;2023;todos (1-4);3.9;1;250.78;249.04;3.939849
35924635;2015;anos_finais;3.8;0.810507;249.03;230.46;4.6581669
35924635;2017;anos_finais;5;0.94318002;268.44;249.41;5.2975001
35924635;2019;anos_finais;4.5;0.85306698;276.04;237.24;5.221333
35924635;2021;anos_finais;4.4;0.935754;245.37;236.76;4.702167
35924635;2023;anos_finais;4.4;1;236.57;226.13;4.378333
35924635;2017;todos (1-4);3.3;0.88768297;253.71;234.97;3.7703719
35924635;2019;todos (1-4);4.1;0.97515702;261.39;257.32;4.2128181
35924635;2021;todos (1-4);;0.896783;;;
35924635;2023;todos (1-4);4.1;0.961868;257.86;266.85;4.305904
35924647;2015;anos_finais;4.2;0.84547299;247.46;252.77;5.0038328
35924647;2017;anos_finais;4.1;0.84536302;244.67;244.42;4.8185
35924647;2019;anos_finais;;0.883919;;;
35924647;2021;anos_finais;4.8;0.915388;252.28;262.6;5.248
35924647;2023;anos_finais;5;0.963617;251.64;256.79;5.1405
35924647;2017;todos (1-4);;0.77170002;;;
35924647;2019;todos (1-4);;0.71512598;;;
35924647;2021;todos (1-4);;0.853375;;;
35924647;2023;todos (1-4);3.4;0.820912;255.75;261.4;4.194682
35924659;2015;anos_finais;5.1;0.98690403;255.98;253.25;5.1538329
35924659;2017;anos_finais;;0.914505;;;
35924659;2019;anos_finais;5.3;0.97826898;261.13;263.48;5.4103332
35924659;2021;anos_finais;5.7;0.998493;266.25;274.78;5.683833
35924659;2023;anos_finais;5.1;0.980585;252.32;262.39;5.245167
35924659;2017;todos (1-4);;0.81102097;;;
35924659;2019;todos (1-4);4.8;0.96401298;281.89;290.45;4.9969869
35924659;2021;todos (1-4);;1;;;
35924659;2023;todos (1-4);4.2;0.963284;259.55;267.45;4.338622
35924660;2015;anos_finais;4.2;0.92639399;242.37;232.01;4.573
35924660;2017;anos_finais;4.8;0.90959603;257.04;259.69;5.2789998
35924660;2019;anos_finais;4.9;0.92869401;259.89;257.48;5.2898331
35924660;2021;anos_finais;5.2;0.985479;256.3;259.1;5.256667
35924660;2023;anos_finais;5.1;0.969435;256.66;256.93;5.2265
35924660;2017;todos (1-4);3.6;0.80497599;262.39;269.97;4.4163752
35924660;2019;todos (1-4);3.7;0.84885699;265.73;263.86;4.3719668
35924660;2021;todos (1-4);;0.919747;;;
35924660;2023;todos (1-4);3.9;0.879094;258.93;271.07;4.384106
35924672;2015;anos_finais;4.7;0.98538601;247.88;237.59;4.757833
35924672;2017;anos_finais;4.4;0.89182001;245.6;248.61;4.903667
35924672;2019;anos_finais;5.2;0.95871198;266.39;259.41;5.4301672
35924672;2021;anos_finais;5.4;0.996236;255.93;268.05;5.399667
35924672;2023;anos_finais;5.1;0.981514;256.02;257.98;5.233333
35924672;2017;todos (1-4);;0.79343098;;;
35924672;2019;todos (1-4);4;0.93594003;261.6;263.01;4.3009472
35924672;2021;todos (1-4);;0.977673;;;
35924672;2023;todos (1-4);;0.970994;;;
35924684;2015;anos_iniciais;5.5;0.98052299;210.84;199.47;5.6144438
35924684;2017;anos_iniciais;5.8;0.97986102;221;206.02;5.9274278
35924684;2019;anos_iniciais;5.9;0.98958403;224.69;206.8;6.0124021
35924684;2021;anos_iniciais;5.2;0.960212;204.83;195.14;5.421022
35924684;2023;anos_iniciais;5.5;0.986761;209.98;198.31;5.576941
35924684;2017;todos (1-4);;0.58161199;;;
35924684;2019;todos (1-4);3.3;0.70179701;273.92;281.14;4.745388
35924684;2021;todos (1-4);;;;;
35924684;2023;todos (1-4);;;;;
35924696;2015;anos_iniciais;6.2;0.97678602;230.25;217.42;6.3112278
35924696;2017;anos_iniciais;6;0.98454899;220.36;217.99;6.1328511
35924696;2019;anos_iniciais;6.2;0.98477203;231.19;214.22;6.2711668
35924696;2021;anos_iniciais;5.9;0.99839;221.24;205.11;5.915463
35924696;2023;anos_iniciais;5.9;1;218.23;207.5;5.901475
35924702;2015;anos_iniciais;6.2;1;224.57;219.27;6.2364669
35924702;2017;anos_iniciais;6.7;1;239.47;227.88;6.6775451
35924702;2019;anos_iniciais;6.4;1;234.69;217.19;6.3917789
35924702;2021;anos_iniciais;5.7;1;212;204.44;5.726945
35924702;2023;anos_iniciais;6.2;0.99778;227.46;216.65;6.243983
35924714;2015;anos_iniciais;5.7;0.99773502;216.67;198.41;5.7064309
35924714;2017;anos_iniciais;5.8;0.99849302;215.19;205.32;5.803823
35924714;2019;anos_iniciais;6.1;1;224.82;214.1;6.1472378
35924714;2021;anos_iniciais;;0.972134;;;
35924714;2023;anos_iniciais;5.5;0.997984;209.14;196.13;5.521274
35924726;2015;anos_iniciais;5.9;0.966515;225.54;209.09;6.0698881
35924726;2017;anos_iniciais;6.4;1;231.53;221.41;6.4085732
35924726;2019;anos_iniciais;6.6;0.99839002;242.86;219.44;6.5887952
35924726;2021;anos_iniciais;6.2;0.9897;226.67;216.54;6.226907
35924726;2023;anos_iniciais;6.2;0.998187;232.21;211.68;6.244269
35924738;2015;anos_finais;3.5;0.88058698;226.34;214.9;4.0206671
35924738;2017;anos_finais;;0.90083998;;;
35924738;2019;anos_finais;;0.92321903;;;
35924738;2021;anos_finais;;0.931;;;
35924738;2023;anos_finais;;0.924696;;;
35924738;2017;todos (1-4);;0.65298998;;;
35924738;2019;todos (1-4);;0.73176998;;;
35924738;2021;todos (1-4);;;;;
35924738;2023;todos (1-4);;;;;
35924748;2015;anos_finais;4.3;0.930062;235.56;241.41;4.6161671
35924748;2017;anos_finais;;0.97566098;;;
35924748;2019;anos_finais;;0.97847998;;;
35924748;2021;anos_finais;5;0.992467;247.36;254.28;5.027333
35924748;2023;anos_finais;4.3;0.99474;229.02;230.82;4.330667
35924751;2015;anos_finais;3.7;0.82348001;237.29;231.11;4.4733329
35924751;2017;anos_finais;;0.81367201;;;
35924751;2019;anos_finais;;0.92010301;;;
35924751;2021;anos_finais;;0.962891;;;
35924751;2023;anos_finais;;0.871549;;;
35924751;2015;anos_iniciais;;;;;
35924751;2017;anos_iniciais;;;;;
35924751;2019;anos_iniciais;;;;;
35924751;2021;anos_iniciais;;;;;
35924751;2023;anos_iniciais;;;;;
35924763;2015;anos_finais;3.5;0.76460302;240.9;233.43;4.5721669
35924763;2017;anos_finais;;0.86026299;;;
35924763;2019;anos_finais;4.8;0.85838401;261.25;270.88;5.5355
35924763;2021;anos_finais;;0.904247;;;
35924763;2023;anos_finais;4.5;0.942844;248.99;240.31;4.821667
35924763;2017;todos (1-4);;0.72930998;;;
35924763;2019;todos (1-4);;0.80815101;;;
35924763;2021;todos (1-4);;0.690374;;;
35924763;2023;todos (1-4);4.3;0.91671;269.59;279.6;4.661519
35924775;2015;anos_iniciais;6.1;0.95904499;228.77;224.28;6.407711
35924775;2017;anos_iniciais;6.5;0.986202;238.22;226.92;6.6362362
35924775;2019;anos_iniciais;;;;;
35924775;2021;anos_iniciais;;;;;
35924775;2023;anos_iniciais;;;;;
35924787;2015;anos_finais;3.9;0.84449798;238;239.69;4.6281672
35924787;2017;anos_finais;;0.87545002;;;
35924787;2019;anos_finais;4.4;0.83262998;254.85;264.11;5.3161669
35924787;2021;anos_finais;5;0.925774;254.59;266.64;5.353833
35924787;2023;anos_finais;5.2;0.975877;255.8;260.94;5.279
35924787;2017;todos (1-4);3.3;0.70792001;263.89;281.95;4.6167831
35924787;2019;todos (1-4);;0.84755498;;;
35924787;2021;todos (1-4);;0.91372;;;
35924787;2023;todos (1-4);3.9;0.91629;254.07;267.64;4.2645
35924799;2015;anos_iniciais;5.7;0.97976702;215.82;204.21;5.7956638
35924799;2017;anos_iniciais;5.9;0.97475702;222.02;214.22;6.0959849
35924799;2019;anos_iniciais;6.9;0.98083001;256.38;231.38;7.0637102
35924799;2021;anos_iniciais;6;0.962806;227.35;215.05;6.212793
35924799;2023;anos_iniciais;5.8;0.981331;217.46;206.83;5.874598
35924805;2015;anos_iniciais;6.3;0.99497902;239.94;208.17;6.3279691
35924805;2017;anos_iniciais;6.9;0.97369599;255.13;232.88;7.0671282
35924805;2019;anos_iniciais;7;0.97755402;257.14;234.8;7.1405768
35924805;2021;anos_iniciais;6.5;0.989089;237.96;222.21;6.545456
35924805;2023;anos_iniciais;6;0.984167;221.42;213.9;6.078716
35924817;2015;anos_finais;;;;;
35924817;2017;anos_finais;;;;;
35924817;2019;anos_finais;;;;;
35924817;2021;anos_finais;;;;;
35924817;2023;anos_finais;;;;;
35924817;2015;anos_iniciais;5.4;0.95599997;212.63;197.51;5.612968
35924817;2017;anos_iniciais;5.7;0.96841502;218.6;207.86;5.915081
35924817;2019;anos_iniciais;5.8;0.99249899;219.19;202.25;5.8247132
35924817;2021;anos_iniciais;;;;;
35924817;2023;anos_iniciais;;;;;
35924829;2015;anos_finais;;;;;
35924829;2017;anos_finais;;0.87815499;;;
35924829;2019;anos_finais;4;0.90513098;229.44;236.85;4.438333
35924829;2021;anos_finais;;0.991213;;;
35924829;2023;anos_finais;4.8;0.952941;243.23;256.24;4.991167
35924829;2017;todos (1-4);;0.80051899;;;
35924829;2019;todos (1-4);;0.77247;;;
35924829;2021;todos (1-4);;;;;
35924829;2023;todos (1-4);;;;;
35924830;2015;anos_finais;4.1;1;237.25;209.22;4.1078329
35924830;2017;anos_finais;5;0.98041302;253.77;254.86;5.1440001
35924830;2019;anos_finais;5.9;1;279.85;275.95;5.9301672
35924830;2021;anos_finais;5.5;0.991278;259.24;270.67;5.4985
35924830;2023;anos_finais;5.8;0.988892;279.66;274.26;5.898667
35924830;2015;anos_iniciais;;;;;
35924830;2017;anos_iniciais;;;;;
35924830;2019;anos_iniciais;;;;;
35924830;2021;anos_iniciais;;;;;
35924830;2023;anos_iniciais;;;;;
35924830;2017;todos (1-4);3.6;0.94410002;244.96;243.27;3.7717299
35924830;2019;todos (1-4);4.9;0.97844201;283.47;288.8;4.9943371
35924830;2021;todos (1-4);;;;;
35924830;2023;todos (1-4);4.3;1;265.49;262.28;4.344654
35924854;2015;anos_finais;5.2;0.90755302;271.07;272.53;5.7266669
35924854;2017;anos_finais;;0.91679198;;;
35924854;2019;anos_finais;6.3;0.98791999;293.82;291.01;6.414
35924854;2021;anos_finais;6;1;282.12;279.26;6.023
35924854;2023;anos_finais;6.2;1;287.31;282.39;6.161667
35924854;2017;todos (1-4);;0.91075402;;;
35924854;2019;todos (1-4);5.3;0.95569003;304.45;307.02;5.5617552
35924854;2021;todos (1-4);;0.997992;;;
35924854;2023;todos (1-4);5.2;0.98621;290.42;303.86;5.317249
35924866;2015;anos_finais;4.5;0.95532697;256.87;224.29;4.6859999
35924866;2017;anos_finais;;0.87254798;;;
35924866;2019;anos_finais;;0.97723901;;;
