id_num,id_btl,bimestre,t,mdip_pm_servico,data_pov,bimestre_trat,g,tratado,grupo,mdip_pre_media
80,48ºBPM/I,2019-03-01,2,2,2021-06-01,2021-05-01,15,0,Tratados,3.66666666666667
80,48ºBPM/I,2019-05-01,3,2,2021-06-01,2021-05-01,15,0,Tratados,3.66666666666667
80,48ºBPM/I,2019-07-01,4,2,2021-06-01,2021-05-01,15,0,Tratados,3.66666666666667
80,48ºBPM/I,2019-09-01,5,3,2021-06-01,2021-05-01,15,0,Tratados,3.66666666666667
80,48ºBPM/I,2019-11-01,6,2,2021-06-01,2021-05-01,15,0,Tratados,3.66666666666667
80,48ºBPM/I,2020-01-01,7,3,2021-06-01,2021-05-01,15,0,Tratados,3.66666666666667
80,48ºBPM/I,2020-03-01,8,7,2021-06-01,2021-05-01,15,0,Tratados,3.66666666666667
80,48ºBPM/I,2020-05-01,9,4,2021-06-01,2021-05-01,15,0,Tratados,3.66666666666667
80,48ºBPM/I,2020-07-01,10,3,2021-06-01,2021-05-01,15,0,Tratados,3.66666666666667
80,48ºBPM/I,2020-09-01,11,1,2021-06-01,2021-05-01,15,0,Tratados,3.66666666666667
80,48ºBPM/I,2020-11-01,12,0,2021-06-01,2021-05-01,15,0,Tratados,3.66666666666667
80,48ºBPM/I,2021-01-01,13,1,2021-06-01,2021-05-01,15,0,Tratados,3.66666666666667
80,48ºBPM/I,2021-03-01,14,0,2021-06-01,2021-05-01,15,0,Tratados,3.66666666666667
80,48ºBPM/I,2021-05-01,15,0,2021-06-01,2021-05-01,15,1,Tratados,3.66666666666667
80,48ºBPM/I,2021-07-01,16,0,2021-06-01,2021-05-01,15,1,Tratados,3.66666666666667
80,48ºBPM/I,2021-09-01,17,3,2021-06-01,2021-05-01,15,1,Tratados,3.66666666666667
80,48ºBPM/I,2021-11-01,18,0,2021-06-01,2021-05-01,15,1,Tratados,3.66666666666667
80,48ºBPM/I,2022-01-01,19,0,2021-06-01,2021-05-01,15,1,Tratados,3.66666666666667
80,48ºBPM/I,2022-03-01,20,2,2021-06-01,2021-05-01,15,1,Tratados,3.66666666666667
80,48ºBPM/I,2022-05-01,21,0,2021-06-01,2021-05-01,15,1,Tratados,3.66666666666667
81,48ºBPM/M,2019-01-01,1,0,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2019-03-01,2,0,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2019-05-01,3,0,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2019-07-01,4,0,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2019-09-01,5,1,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2019-11-01,6,0,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2020-01-01,7,2,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2020-03-01,8,4,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2020-05-01,9,4,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2020-07-01,10,1,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2020-09-01,11,1,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2020-11-01,12,2,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2021-01-01,13,1,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2021-03-01,14,1,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2021-05-01,15,0,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2021-07-01,16,2,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2021-09-01,17,1,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2021-11-01,18,0,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2022-01-01,19,0,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2022-03-01,20,3,,,0,0,Controles,1.22222222222222
81,48ºBPM/M,2022-05-01,21,0,,,0,0,Controles,1.22222222222222
82,49ºBPM/I,2019-01-01,1,2,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2019-03-01,2,0,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2019-05-01,3,1,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2019-07-01,4,1,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2019-09-01,5,2,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2019-11-01,6,3,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2020-01-01,7,3,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2020-03-01,8,0,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2020-05-01,9,1,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2020-07-01,10,0,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2020-09-01,11,0,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2020-11-01,12,0,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2021-01-01,13,0,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2021-03-01,14,3,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2021-05-01,15,0,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2021-07-01,16,1,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2021-09-01,17,2,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2021-11-01,18,0,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2022-01-01,19,0,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2022-03-01,20,0,,,0,0,Controles,1.44444444444444
82,49ºBPM/I,2022-05-01,21,0,,,0,0,Controles,1.44444444444444
83,49ºBPM/M,2019-01-01,1,1,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2019-03-01,2,0,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2019-05-01,3,5,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2019-07-01,4,3,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2019-09-01,5,2,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2019-11-01,6,0,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2020-01-01,7,4,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2020-03-01,8,5,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2020-05-01,9,0,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2020-07-01,10,2,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2020-09-01,11,2,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2020-11-01,12,3,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2021-01-01,13,1,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2021-03-01,14,0,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2021-05-01,15,1,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2021-07-01,16,0,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2021-09-01,17,1,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2021-11-01,18,1,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2022-01-01,19,0,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2022-03-01,20,0,,,0,0,Controles,2.22222222222222
83,49ºBPM/M,2022-05-01,21,0,,,0,0,Controles,2.22222222222222
84,4ºBPM/I,2019-01-01,1,1,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2019-03-01,2,0,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2019-05-01,3,4,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2019-07-01,4,1,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2019-09-01,5,3,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2019-11-01,6,0,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2020-01-01,7,2,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2020-03-01,8,0,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2020-05-01,9,1,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2020-07-01,10,1,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2020-09-01,11,4,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2020-11-01,12,0,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2021-01-01,13,3,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2021-03-01,14,0,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2021-05-01,15,1,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2021-07-01,16,0,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2021-09-01,17,0,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2021-11-01,18,0,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2022-01-01,19,2,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2022-03-01,20,0,,,0,0,Controles,1.33333333333333
84,4ºBPM/I,2022-05-01,21,0,,,0,0,Controles,1.33333333333333
85,4ºBPM/M,2019-01-01,1,1,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2019-03-01,2,0,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2019-05-01,3,0,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2019-07-01,4,1,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2019-09-01,5,0,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2019-11-01,6,2,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2020-01-01,7,0,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2020-03-01,8,1,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2020-05-01,9,2,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2020-07-01,10,2,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2020-09-01,11,0,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2020-11-01,12,0,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2021-01-01,13,1,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2021-03-01,14,0,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2021-05-01,15,0,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2021-07-01,16,0,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2021-09-01,17,1,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2021-11-01,18,0,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2022-01-01,19,0,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2022-03-01,20,0,,,0,0,Controles,0.777777777777778
85,4ºBPM/M,2022-05-01,21,0,,,0,0,Controles,0.777777777777778
86,50ºBPM/I,2019-01-01,1,4,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2019-03-01,2,0,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2019-05-01,3,0,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2019-07-01,4,0,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2019-09-01,5,0,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2019-11-01,6,1,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2020-01-01,7,0,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2020-03-01,8,1,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2020-05-01,9,0,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2020-07-01,10,1,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2020-09-01,11,0,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2020-11-01,12,0,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2021-01-01,13,1,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2021-03-01,14,0,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2021-05-01,15,0,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2021-07-01,16,0,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2021-09-01,17,1,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2021-11-01,18,0,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2022-01-01,19,0,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2022-03-01,20,0,,,0,0,Controles,0.666666666666667
86,50ºBPM/I,2022-05-01,21,0,,,0,0,Controles,0.666666666666667
87,51ºBPM/I,2019-01-01,1,0,,,0,0,Controles,0
87,51ºBPM/I,2019-03-01,2,0,,,0,0,Controles,0
87,51ºBPM/I,2019-05-01,3,0,,,0,0,Controles,0
87,51ºBPM/I,2019-07-01,4,0,,,0,0,Controles,0
87,51ºBPM/I,2019-09-01,5,0,,,0,0,Controles,0
87,51ºBPM/I,2019-11-01,6,0,,,0,0,Controles,0
87,51ºBPM/I,2020-01-01,7,0,,,0,0,Controles,0
87,51ºBPM/I,2020-03-01,8,0,,,0,0,Controles,0
87,51ºBPM/I,2020-05-01,9,0,,,0,0,Controles,0
87,51ºBPM/I,2020-07-01,10,3,,,0,0,Controles,0
87,51ºBPM/I,2020-09-01,11,0,,,0,0,Controles,0
87,51ºBPM/I,2020-11-01,12,0,,,0,0,Controles,0
87,51ºBPM/I,2021-01-01,13,2,,,0,0,Controles,0
87,51ºBPM/I,2021-03-01,14,1,,,0,0,Controles,0
87,51ºBPM/I,2021-05-01,15,0,,,0,0,Controles,0
87,51ºBPM/I,2021-07-01,16,0,,,0,0,Controles,0
87,51ºBPM/I,2021-09-01,17,0,,,0,0,Controles,0
87,51ºBPM/I,2021-11-01,18,1,,,0,0,Controles,0
87,51ºBPM/I,2022-01-01,19,0,,,0,0,Controles,0
87,51ºBPM/I,2022-03-01,20,0,,,0,0,Controles,0
87,51ºBPM/I,2022-05-01,21,0,,,0,0,Controles,0
88,52ºBPM/I,2019-01-01,1,4,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2019-03-01,2,0,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2019-05-01,3,3,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2019-07-01,4,0,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2019-09-01,5,0,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2019-11-01,6,0,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2020-01-01,7,2,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2020-03-01,8,1,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2020-05-01,9,0,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2020-07-01,10,1,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2020-09-01,11,0,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2020-11-01,12,0,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2021-01-01,13,0,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2021-03-01,14,0,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2021-05-01,15,0,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2021-07-01,16,0,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2021-09-01,17,0,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2021-11-01,18,0,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2022-01-01,19,2,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2022-03-01,20,1,,,0,0,Controles,1.11111111111111
88,52ºBPM/I,2022-05-01,21,0,,,0,0,Controles,1.11111111111111
89,53ºBPM/I,2019-01-01,1,0,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2019-03-01,2,0,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2019-05-01,3,2,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2019-07-01,4,1,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2019-09-01,5,0,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2019-11-01,6,1,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2020-01-01,7,0,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2020-03-01,8,0,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2020-05-01,9,0,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2020-07-01,10,0,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2020-09-01,11,0,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2020-11-01,12,0,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2021-01-01,13,0,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2021-03-01,14,1,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2021-05-01,15,0,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2021-07-01,16,0,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2021-09-01,17,0,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2021-11-01,18,0,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2022-01-01,19,0,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2022-03-01,20,0,,,0,0,Controles,0.444444444444444
89,53ºBPM/I,2022-05-01,21,0,,,0,0,Controles,0.444444444444444
90,54ºBPM/I,2019-01-01,1,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2019-03-01,2,1,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2019-05-01,3,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2019-07-01,4,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2019-09-01,5,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2019-11-01,6,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2020-01-01,7,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2020-03-01,8,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2020-05-01,9,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2020-07-01,10,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2020-09-01,11,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2020-11-01,12,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2021-01-01,13,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2021-03-01,14,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2021-05-01,15,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2021-07-01,16,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2021-09-01,17,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2021-11-01,18,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2022-01-01,19,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2022-03-01,20,0,,,0,0,Controles,0.111111111111111
90,54ºBPM/I,2022-05-01,21,0,,,0,0,Controles,0.111111111111111
91,55ºBPM/I,2019-01-01,1,1,,,0,0,Controles,1
91,55ºBPM/I,2019-03-01,2,1,,,0,0,Controles,1
91,55ºBPM/I,2019-05-01,3,1,,,0,0,Controles,1
91,55ºBPM/I,2019-07-01,4,2,,,0,0,Controles,1
91,55ºBPM/I,2019-09-01,5,0,,,0,0,Controles,1
91,55ºBPM/I,2019-11-01,6,1,,,0,0,Controles,1
91,55ºBPM/I,2020-01-01,7,1,,,0,0,Controles,1
91,55ºBPM/I,2020-03-01,8,0,,,0,0,Controles,1
91,55ºBPM/I,2020-05-01,9,2,,,0,0,Controles,1
91,55ºBPM/I,2020-07-01,10,0,,,0,0,Controles,1
91,55ºBPM/I,2020-09-01,11,1,,,0,0,Controles,1
91,55ºBPM/I,2020-11-01,12,0,,,0,0,Controles,1
91,55ºBPM/I,2021-01-01,13,0,,,0,0,Controles,1
91,55ºBPM/I,2021-03-01,14,0,,,0,0,Controles,1
91,55ºBPM/I,2021-05-01,15,0,,,0,0,Controles,1
91,55ºBPM/I,2021-07-01,16,0,,,0,0,Controles,1
91,55ºBPM/I,2021-09-01,17,0,,,0,0,Controles,1
91,55ºBPM/I,2021-11-01,18,0,,,0,0,Controles,1
91,55ºBPM/I,2022-01-01,19,1,,,0,0,Controles,1
91,55ºBPM/I,2022-03-01,20,0,,,0,0,Controles,1
91,55ºBPM/I,2022-05-01,21,0,,,0,0,Controles,1
92,5ºBPM/I,2019-01-01,1,1,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2019-03-01,2,3,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2019-05-01,3,0,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2019-07-01,4,1,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2019-09-01,5,1,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2019-11-01,6,0,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2020-01-01,7,1,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2020-03-01,8,4,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2020-05-01,9,0,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2020-07-01,10,0,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2020-09-01,11,3,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2020-11-01,12,0,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2021-01-01,13,0,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2021-03-01,14,0,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2021-05-01,15,0,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2021-07-01,16,0,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2021-09-01,17,0,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2021-11-01,18,0,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2022-01-01,19,0,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2022-03-01,20,0,,,0,0,Controles,1.22222222222222
92,5ºBPM/I,2022-05-01,21,0,,,0,0,Controles,1.22222222222222
93,5ºBPM/M,2019-01-01,1,2,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2019-03-01,2,2,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2019-05-01,3,1,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2019-07-01,4,2,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2019-09-01,5,2,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2019-11-01,6,5,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2020-01-01,7,1,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2020-03-01,8,2,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2020-05-01,9,2,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2020-07-01,10,1,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2020-09-01,11,2,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2020-11-01,12,0,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2021-01-01,13,2,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2021-03-01,14,3,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2021-05-01,15,0,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2021-07-01,16,1,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2021-09-01,17,2,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2021-11-01,18,0,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2022-01-01,19,0,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2022-03-01,20,2,,,0,0,Controles,2.11111111111111
93,5ºBPM/M,2022-05-01,21,0,,,0,0,Controles,2.11111111111111
94,6ºBPM/I,2019-01-01,1,2,,,0,0,Controles,3
94,6ºBPM/I,2019-03-01,2,1,,,0,0,Controles,3
94,6ºBPM/I,2019-05-01,3,2,,,0,0,Controles,3
94,6ºBPM/I,2019-07-01,4,5,,,0,0,Controles,3
94,6ºBPM/I,2019-09-01,5,6,,,0,0,Controles,3
94,6ºBPM/I,2019-11-01,6,1,,,0,0,Controles,3
94,6ºBPM/I,2020-01-01,7,5,,,0,0,Controles,3
94,6ºBPM/I,2020-03-01,8,3,,,0,0,Controles,3
94,6ºBPM/I,2020-05-01,9,2,,,0,0,Controles,3
94,6ºBPM/I,2020-07-01,10,0,,,0,0,Controles,3
94,6ºBPM/I,2020-09-01,11,1,,,0,0,Controles,3
94,6ºBPM/I,2020-11-01,12,2,,,0,0,Controles,3
94,6ºBPM/I,2021-01-01,13,3,,,0,0,Controles,3
94,6ºBPM/I,2021-03-01,14,4,,,0,0,Controles,3
94,6ºBPM/I,2021-05-01,15,3,,,0,0,Controles,3
94,6ºBPM/I,2021-07-01,16,0,,,0,0,Controles,3
94,6ºBPM/I,2021-09-01,17,2,,,0,0,Controles,3
94,6ºBPM/I,2021-11-01,18,2,,,0,0,Controles,3
94,6ºBPM/I,2022-01-01,19,0,,,0,0,Controles,3
94,6ºBPM/I,2022-03-01,20,1,,,0,0,Controles,3
94,6ºBPM/I,2022-05-01,21,0,,,0,0,Controles,3
95,6ºBPM/M,2019-01-01,1,1,2021-06-01,2021-05-01,15,0,Tratados,2.55555555555556
95,6ºBPM/M,2019-03-01,2,4,2021-06-01,2021-05-01,15,0,Tratados,2.55555555555556
95,6ºBPM/M,2019-05-01,3,1,2021-06-01,2021-05-01,15,0,Tratados,2.55555555555556
95,6ºBPM/M,2019-07-01,4,5,2021-06-01,2021-05-01,15,0,Tratados,2.55555555555556
95,6ºBPM/M,2019-09-01,5,0,2021-06-01,2021-05-01,15,0,Tratados,2.55555555555556
95,6ºBPM/M,2019-11-01,6,1,2021-06-01,2021-05-01,15,0,Tratados,2.55555555555556
95,6ºBPM/M,2020-01-01,7,3,2021-06-01,2021-05-01,15,0,Tratados,2.55555555555556
95,6ºBPM/M,2020-03-01,8,4,2021-06-01,2021-05-01,15,0,Tratados,2.55555555555556
95,6ºBPM/M,2020-05-01,9,4,2021-06-01,2021-05-01,15,0,Tratados,2.55555555555556
95,6ºBPM/M,2020-07-01,10,0,2021-06-01,2021-05-01,15,0,Tratados,2.55555555555556
95,6ºBPM/M,2020-09-01,11,4,2021-06-01,2021-05-01,15,0,Tratados,2.55555555555556
95,6ºBPM/M,2020-11-01,12,1,2021-06-01,2021-05-01,15,0,Tratados,2.55555555555556
95,6ºBPM/M,2021-01-01,13,1,2021-06-01,2021-05-01,15,0,Tratados,2.55555555555556
95,6ºBPM/M,2021-03-01,14,3,2021-06-01,2021-05-01,15,0,Tratados,2.55555555555556
95,6ºBPM/M,2021-05-01,15,0,2021-06-01,2021-05-01,15,1,Tratados,2.55555555555556
95,6ºBPM/M,2021-07-01,16,1,2021-06-01,2021-05-01,15,1,Tratados,2.55555555555556
95,6ºBPM/M,2021-09-01,17,1,2021-06-01,2021-05-01,15,1,Tratados,2.55555555555556
95,6ºBPM/M,2021-11-01,18,1,2021-06-01,2021-05-01,15,1,Tratados,2.55555555555556
95,6ºBPM/M,2022-01-01,19,1,2021-06-01,2021-05-01,15,1,Tratados,2.55555555555556
95,6ºBPM/M,2022-03-01,20,0,2021-06-01,2021-05-01,15,1,Tratados,2.55555555555556
95,6ºBPM/M,2022-05-01,21,0,2021-06-01,2021-05-01,15,1,Tratados,2.55555555555556
96,7ºBPM/I,2019-01-01,1,1,,,0,0,Controles,0.555555555555556
96,7ºBPM/I,2019-03-01,2,0,,,0,0,Controles,0.555555555555556
96,7ºBPM/I,2019-05-01,3,1,,,0,0,Controles,0.555555555555556
96,7ºBPM/I,2019-07-01,4,0,,,0,0,Controles,0.555555555555556
96,7ºBPM/I,2019-09-01,5,0,,,0,0,Controles,0.555555555555556
96,7ºBPM/I,2019-11-01,6,2,,,0,0,Controles,0.555555555555556
96,7ºBPM/I,2020-01-01,7,1,,,0,0,Controles,0.555555555555556
96,7ºBPM/I,2020-03-01,8,0,,,0,0,Controles,0.555555555555556
96,7ºBPM/I,2020-05-01,9,0,,,0,0,Controles,0.555555555555556
